Source,Target,Weight
上海旌德投资合伙企业(有限合伙),上海民勤投资合伙企业(有限合伙),1
深圳市中洲创业投资有限公司,亚晟发展集团有限公司,1
深圳市中洲创业投资有限公司,深圳市军屯投资企业(有限合伙),1
深圳市中洲创业投资有限公司,斯隆新产品投资有限公司,1
深圳市中洲创业投资有限公司,鹏华基金-兴业银行-鹏华基金-鹏银1号特定多客户资产管理计划,1
亚晟发展集团有限公司,深圳市军屯投资企业(有限合伙),1
亚晟发展集团有限公司,斯隆新产品投资有限公司,1
亚晟发展集团有限公司,鹏华基金-兴业银行-鹏华基金-鹏银1号特定多客户资产管理计划,1
深圳市军屯投资企业(有限合伙),斯隆新产品投资有限公司,1
深圳市军屯投资企业(有限合伙),鹏华基金-兴业银行-鹏华基金-鹏银1号特定多客户资产管理计划,1
斯隆新产品投资有限公司,鹏华基金-兴业银行-鹏华基金-鹏银1号特定多客户资产管理计划,1
珠海投资控股有限公司,泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,1
珠海投资控股有限公司,广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,1
珠海投资控股有限公司,建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,1
珠海投资控股有限公司,铜陵发展投资集团有限公司,1
珠海投资控股有限公司,广州金融控股集团有限公司,1
珠海投资控股有限公司,杭州滨创股权投资有限公司,1
珠海投资控股有限公司,西安飞机工业(集团)有限责任公司,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,铜陵发展投资集团有限公司,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,广州金融控股集团有限公司,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,杭州滨创股权投资有限公司,1
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托,西安飞机工业(集团)有限责任公司,1
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,1
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,铜陵发展投资集团有限公司,1
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,广州金融控股集团有限公司,1
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,杭州滨创股权投资有限公司,1
广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金,西安飞机工业(集团)有限责任公司,1
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,铜陵发展投资集团有限公司,1
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,广州金融控股集团有限公司,1
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,杭州滨创股权投资有限公司,1
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划,西安飞机工业(集团)有限责任公司,1
铜陵发展投资集团有限公司,广州金融控股集团有限公司,1
铜陵发展投资集团有限公司,杭州滨创股权投资有限公司,1
铜陵发展投资集团有限公司,西安飞机工业(集团)有限责任公司,1
广州金融控股集团有限公司,杭州滨创股权投资有限公司,1
广州金融控股集团有限公司,西安飞机工业(集团)有限责任公司,1
杭州滨创股权投资有限公司,西安飞机工业(集团)有限责任公司,1
深圳市远望谷信息技术股份有限公司,昆仑健康保险股份有限公司-万能保险产品稳健型,1
上海鹏欣(集团)有限公司,上海鹏欣农业投资(集团)有限公司,1
上海鹏欣(集团)有限公司,上海国之杰投资发展有限公司,1
上海鹏欣(集团)有限公司,上海安企管理软件有限公司,1
上海鹏欣农业投资(集团)有限公司,上海国之杰投资发展有限公司,1
上海鹏欣农业投资(集团)有限公司,上海安企管理软件有限公司,1
上海国之杰投资发展有限公司,上海安企管理软件有限公司,1
西安东盛集团有限公司,财富证券-浦发银行-财富证券-广誉远安宫清心集合资产管理计划,1
西安东盛集团有限公司,华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托,1
西安东盛集团有限公司,国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,1
西安东盛集团有限公司,北京东富新投投资管理中心(有限合伙),1
西安东盛集团有限公司,长安国际信托股份有限公司-长安信托-广誉远第二期员工持股集合资金信托计划,1
财富证券-浦发银行-财富证券-广誉远安宫清心集合资产管理计划,华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托,1
财富证券-浦发银行-财富证券-广誉远安宫清心集合资产管理计划,国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,1
财富证券-浦发银行-财富证券-广誉远安宫清心集合资产管理计划,北京东富新投投资管理中心(有限合伙),1
财富证券-浦发银行-财富证券-广誉远安宫清心集合资产管理计划,长安国际信托股份有限公司-长安信托-广誉远第二期员工持股集合资金信托计划,1
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托,国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,1
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托,北京东富新投投资管理中心(有限合伙),1
华能贵诚信托有限公司-华能信托·悦晟3号单一资金信托,长安国际信托股份有限公司-长安信托-广誉远第二期员工持股集合资金信托计划,1
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,北京东富新投投资管理中心(有限合伙),1
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,长安国际信托股份有限公司-长安信托-广誉远第二期员工持股集合资金信托计划,1
北京东富新投投资管理中心(有限合伙),长安国际信托股份有限公司-长安信托-广誉远第二期员工持股集合资金信托计划,1
长安国际信托股份有限公司-长安信托-美晨科技第一期员工持股集合资金信托计划,前海人寿保险股份有限公司-聚富产品,1
长安国际信托股份有限公司-长安信托-美晨科技第一期员工持股集合资金信托计划,光大证券股份有限公司客户信用交易担保证券账户,1
长安国际信托股份有限公司-长安信托-美晨科技第一期员工持股集合资金信托计划,前海人寿保险股份有限公司-海利年年,1
长安国际信托股份有限公司-长安信托-美晨科技第一期员工持股集合资金信托计划,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,1
长安国际信托股份有限公司-长安信托-美晨科技第一期员工持股集合资金信托计划,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,1
前海人寿保险股份有限公司-聚富产品,光大证券股份有限公司客户信用交易担保证券账户,1
前海人寿保险股份有限公司-聚富产品,前海人寿保险股份有限公司-海利年年,1
前海人寿保险股份有限公司-聚富产品,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,1
前海人寿保险股份有限公司-聚富产品,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,1
光大证券股份有限公司客户信用交易担保证券账户,前海人寿保险股份有限公司-海利年年,1
光大证券股份有限公司客户信用交易担保证券账户,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,1
光大证券股份有限公司客户信用交易担保证券账户,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,1
前海人寿保险股份有限公司-海利年年,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,1
前海人寿保险股份有限公司-海利年年,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,1
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,1
韵升控股集团有限公司,宁波乾浩投资有限公司,1
韵升控股集团有限公司,宁波龙象进出口贸易有限公司,1
韵升控股集团有限公司,汇源(香港)有限公司,1
韵升控股集团有限公司,上海人寿保险股份有限公司-万能产品1,1
宁波乾浩投资有限公司,宁波龙象进出口贸易有限公司,1
宁波乾浩投资有限公司,汇源(香港)有限公司,1
